LineOfBusiness,BudgetGroup,BudgetLine,D1,D2,D3,D4,D5,D6,D7,Status,FranchiseNo,FranchiseName,FinancialYear,FinancialMonth,CalendarYear,CalendarMonth,CalendarPeriod,CalendarStartDate,CalendarEndDate,MACH_SERIAL_No,InvoiceDate,InvoiceNo,InvoiceOrderNo,InvoiceVersionNo,InvoiceLineNo,AttachedToSerialNo,CustomerAccount,CustomerBillAccount,CustomerName,BillTitle,BillToCustomer,BillAddress1,BillAddress2,BillAddress3,PostCode,TypeOfSale,PickingNo,DeliveryMode,ShipDate,ShipAccNo,ShipName,ShipTitle,ShipBuilding,ShipStreetNo,ShipStreetName,ShipSuburb,CustomerOrderRef,UserID,Comment1,Comment2,Comment3,ProfitGroup,ProfitGroupDescription,ProfitCentre,ProfitCentreDescription,CustomerCategory,CustomerPurchaseHold,ApplyTo,StockItem,WarehouseCode,WarehouseDescription,Warehouse,SalesmanCode,SalesmanName,DepartmentCode,DepartmentName,ReleasedBy,GRNNo,ManualRefNo,ReasonCode,ReasonCodeDescription,CreditController,CreditControllerName,Branch,UnitOfMeasure,Chargable,Serialized,InsComm,EngineerCode,EngineerNo,EngineerName,Content,ContentSubType,ProductType,ProductTypeDescription,ProductCode,ProductCodeDescription,ProductCategory,ProductCategoryDescription,ProductRank,ProductSubtype,ProductSupplier,NashuaProd,MachineStatus,MachineCondition,TradeInSerialNo,SettlementValue,Segment,SegmentDescription,InvoiceType,StockQuantitiesIssued,QTYOrdered,QTYPicked,QtyBackOrder,UnitPrice,UnitCost,QTY,DiscAccountNo,DiscPcnt,DiscountValue,TaxPercentage,CostPrice,SellingPrice,Margin,TaxValue,LineTotal,Rundate
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-06 00:00:00.000,383302,211273,1,1,,500675,500675,SONJE BOTHA,EIENDOMME,SONJE BOTHA,P O BOX 183,,CAPE GATE,7562,Incl Cons Sale,125091,Truck,2019-06-06 00:00:00.000,500675,SONJE BOTHA EIENDOMME,EIENDOMME,HILLWOOD EST,9,BOUGAIVILLEA STR,DURBANVILLE,SONJA   0827713859,JUANITAMO,VERY URGENT,,M/R BLK 92126 COL 13117,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,JUANITAMO,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC305BL,"TON-W792PC00377,Yld12000",Non,None,99,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,798.0,1.0,0,0,0.0,15,798.0,0.0,-798.0,0.0,0.0,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,867925031299167,2019-06-13 00:00:00.000,383911,211934,1,1,,501897,501897,CN INSTALLATIONS (PTY) LTD,,CN INSTALLATIONS (PTY) LTD,P O BOX 4311,,TYGERVALLEY,7536,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,501897,CN INSTALLATIONS (PTY) LTD,,3A THE RIDGE OFFICE PARK,,DOORN DE KRAAL RD,KENRIDGE,VOICE CONTRACT,TYGPROCESS,Contract# CBC0008133,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-9378125,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,450.0,0.0,,0,0,0.0,15,0.0,450.0,450.0,67.5,517.5,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,00A0BA0D7ABC,2019-06-13 00:00:00.000,383877,211900,1,1,,501785,501785,BADISA TYGERBERG,,BADISA TYGERBERG,P O BOX 65,,PAROW,7499,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,501785,BADISA TYGERBERG,,,27,PICTON STR,PAROW,VOICE CONTRACT,TYGPROCESS,Contract# CBC0006978,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-9378125,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,650.0,0.0,,0,0,0.0,15,0.0,650.0,650.0,97.5,747.5,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,CCQ2047010FS,2019-06-13 00:00:00.000,383835,211858,1,1,,501681,501681,PENELOPE AUGUST,T/A JOE'S RADIATORS BELLVILLE,PENELOPE AUGUST,P O BOX 271,,MITCHELL'S PLAIN,7789,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,501681,JOE'S RADIATORS BELLVILLE,T/A JOE'S RADIATORS BELLVILLE,UNIT 5,,BOULEVARD PARK,BELLVILLE,VOICE CONTRACT,TYGPROCESS,Contract# CBC0005606,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-9378125,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,220.0,0.0,,0,0,0.0,15,0.0,220.0,220.0,33.0,253.0,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-13 00:00:00.000,383942,211965,1,1,,502003,502003,UNITING REFORMED CHURCH SA,BELLVILLE,UNITING REFORMED CHURCH SA,P O BOX 341,,KASSELSVLEI,7533,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,502003,UNITING REFORMED CHURCH SA,BELLVILLE,,12,FOURIE STR,BELLVILLE SOUTH,VOICE CONTRACT,TYGPROCESS,Contract# CBC0009332,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-9378125,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,250.0,0.0,,0,0,0.0,15,0.0,250.0,250.0,37.5,287.5,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,"Other (Staples, Labels, etc.)",Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Paper                         ,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-13 00:00:00.000,383648,211712,1,1,,502025,502025,CONNECT PRO (PTY) T/A,NASHUA WELKOM,CONNECT PRO (PTY) T/A,P O BOX 2462,,WELKOM,9460,Cash,125361,Truck,2019-06-13 00:00:00.000,502025,NANDINA TRADING,,,74,ANREITH AVENUE,BELHAR,2650,JOYW,ATTN:  JEROME,082 480 8513,,WLM,NASHUA NORTHERN FREE-STAT,FRA,FRANCHISE,0,Business Accounts,0,Y,5,CONSUMABLES,005_CONSUMABLES,300,CONSUMABLES,300,CONSUMABLES,JOYW,0,0,0,,FRA,VAL BLACKMAN  021-9378125,1,EA,,N,0.0,,0,,Consumables,Paper,ZPNC,CONS PAPER NASHUA CUT PAPER,NBA4S80GSM,SAPPI/NASHUA BOND 80GSM A4,Non,None,,PAP,,Y,Sold,Blank,,0.0,CONS,Consumables,Ship & Invoice,5,5,5,0,0.0,42.85,5.0,0,0,0.0,15,214.25,0.0,-214.25,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,"Other (Staples, Labels, etc.)",Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Paper                         ,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-14 00:00:00.000,383977,212001,1,1,,500003,500003,TYG - INHOUSE SALES,,TYG - INHOUSE SALES,P O BOX 6238,,TYGERVALLEY,7536,Cash,125395,Not Applicable,2019-06-14 00:00:00.000,500003,TYG - INHOUSE SALES,,,2020-06-08 00:00:00,HIGH STR ROSENPARK,TYGERVALLEY,WORKSHOP,NATEESHA,TESTING,,,999,Unknown,DIR,DIRECT ACCOUNTS,6,Nashua In-House,0,Y,5,CONSUMABLES,005_CONSUMABLES,400,ADMINISTRATION,400,ADMIN,NATEESHA,0,0,0,,INH,INHOUSE ACCOUNTS,1,EA,,N,,,0,,Consumables,Paper,ZPNC,CONS PAPER NASHUA CUT PAPER,NBA4S80GSM,SAPPI/NASHUA BOND 80GSM A4,Non,None,,PAP,,Y,Sold,Blank,,0.0,CONS,Consumables,Ship & Invoice,5,5,5,0,0.0,42.85,5.0,0,0,0.0,15,214.25,0.0,-214.25,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-05 00:00:00.000,383267,211120,1,1,,500126,500126,SAVINO DEL BENE (SA) (PTY) LTD,,SAVINO DEL BENE (SA) (PTY) LTD,SDB BUILDING STEEL PARK,MODDERDAM/SYMPHONY WAY,BELLVILLE SOUTH,7530,Incl Cons Sale,125042,Truck,2019-06-05 00:00:00.000,500126,SAVINO DEL BENE,,SDB BLDG ORDER PROCE,,MODDERDAM RD,BELLVILLE,PRO ACT,JUANITAMO,,,M/R BLK 158193,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,VALB,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,T1270D,"TON-W3049403938,Yld7000",Non,None,A,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,360.0,1.0,0,0,0.0,15,360.0,0.0,-360.0,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-05 00:00:00.000,383297,211222,1,1,,0,0,SAB & T CHARTERED ACCOUNTANTS,INC.,SAB & T CHARTERED ACCOUNTANTS,1ST FL SAB&T HSE,BIRMINGHAM/CANTERBURY AVE,N1 CITY,0,Incl Cons Sale,125075,Truck,2019-06-05 00:00:00.000,0,SAB & T CHARTERED ACCOUNTANTS,INC.,1ST FL SAB&T HSE,,BIRMINGHAM/CANTERBURY AVE,N1 CITY,JACOBUS 012-6828800,MAIKE,,,M/R BLK 279410,999,Unknown,999,Unknown,,,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,NATEESHA,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,T1270D,"TON-W3068500687,Yld7000",Non,None,A,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,360.0,1.0,0,0,0.0,15,360.0,0.0,-360.0,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-14 00:00:00.000,383997,211997,1,1,,0,0,IMPERIAL GROUP LTD,IMPERIAL NISSAN PAROW,IMPERIAL GROUP LTD,,396 VOORTREKKER STR,PAROW,0,Incl Cons Sale,125425,Truck,2019-06-14 00:00:00.000,0,IMPRIAL NISSAN PAROW,IMPERIAL NISSAN PAROW,,396,VOORTREKKER STR,PAROW,GERDA 021-9303333,MAIKE,,,M/R BLK 71403,999,Unknown,999,Unknown,,,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,JUANITAMO,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,T1270D,"TON-W3068901799,Yld7000",Non,None,A,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,360.0,1.0,0,0,0.0,15,360.0,0.0,-360.0,0.0,0.0,2019-07-09 05:56:07.560
,,,Non-Core                      ,Hardware                      ,Non-Nashua                    ,Accessory                     ,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-21 00:00:00.000,384270,212308,1,6,,501667,501667,FURNALL (PTY) LTD,,FURNALL (PTY) LTD,UNIT J5,9 ASSEGAAI STR,PAROW INDUSTRIA,7490,Service Desk,125613,Truck,2019-06-21 00:00:00.000,501667,FURNALL (PTY) LTD,,UNIT J5,9,ASSEGAAI STR,PAROW INDUSTRIA,20190618/01,CORNEK,QUOTE FOR MOVEMENT + CABLING,QUOTE ACCEPTED BY GLYNNIS,7ECTS004210,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,6,PABX,006_PABX,201,PABX SERVICE DIVISION,201,PABX SERVICE,JILLIAN,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,,,0,,Non_Nashua,Accessory,OAOX,OTHER ACCESSORY NON-NASHUA ALL,COUCH01B,COUCH SCREW+PLUG KIT BOX X100,Non,None,None,,,N,Sold,Blank,,0.0,,,Ship & Invoice,4,4,4,0,2.0,1.5,4.0,0,0,0.0,15,6.0,8.0,2.0,1.2,9.2,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-06 00:00:00.000,383336,211296,1,1,,501989,501989,BORCHARDS ATTORNEYS INC,,BORCHARDS ATTORNEYS INC,PAROW OFFICE PRK SUITE 206-7,262 VOORTREKKER RD,PAROW,7499,Incl Cons Sale,125111,Truck,2019-06-06 00:00:00.000,501989,BORCHARDS ATTORNEYS INC,,SUITE 206/7 PAROW OF,262,VOORTREKKER RD,PAROW,PRO ACT,JUANITAMO,,,M/R BLK 49019 COL 32199,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,JUANITAMO,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC2503B,"TON-G476M930661,Yld15000",Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,777.0,1.0,0,0,0.0,15,777.0,0.0,-777.0,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-12 00:00:00.000,383608,211656,1,1,,501525,501525,COOLSNAX (PTY) LTD,,COOLSNAX (PTY) LTD,41 MOBILE RD,,AIRPORT INDUSTRIA,7525,Incl Cons Sale,125325,Truck,2019-06-12 00:00:00.000,501525,COOLSNAX (PTY) LTD,,,41,MOBILE RD,AIRPORT INDUSTRIA,CRYSTAL 021 380 0085,MAIKE,,,M/R BLK 35643 COL 11130,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,MAIKE,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC2503B,"TON-G478M630508,Yld15000",Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,777.0,1.0,0,0,0.0,15,777.0,0.0,-777.0,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Lightning Protectors          ,,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-13 00:00:00.000,383715,210854,3,6,G479M130162,500662,500115,QUINCE CAPITAL (PTY) LTD,T/A NASHUA FINANCE,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Rental,125024,,2019-06-04 00:00:00.000,500662,NOMSA MAPONGWANA P/SCHOOL,,,65,WINNIE MANDELA STR,KHAYELITSHA,NOMSA MAPONGWANA PRIMARY,MARGAUX,,,,999,Unknown,BNK,DISCOUNT BANKS,N,Quince Capital,0,Y,1,MAIN W/H,001_MAIN W/H,147,FRANCK VAN DER WALT,100,OA SALES (OA01),MARGAUX,0,0,0,,FIN,VAL BLACKMAN,1,EA,,N,,,0,,Parts_LightingPro,Other,GANX,GENERAL ACCESSORIES,NASH422G,STD LIGHTNING & SURGE PROTECT,Non,None,PY,LP,,Y,Sold,Required or Similar,,0.0,PART,Parts,Dem Sale,1,1,1,0,0.0,500.47,1.0,500115,0,0.0,15,500.47,0.0,-500.47,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,"Other (Staples, Labels, etc.)",Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Paper                         ,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-20 00:00:00.000,384235,212254,1,1,,500225,500225,MINDE SCHAPIRO & SMITH INC,,MINDE SCHAPIRO & SMITH INC,P O BOX 4040,,TYGERVALLEY,7536,Cash,0,Not Applicable,2019-06-20 00:00:00.000,500225,MINDE SCHAPIRO & SMITH INC,,UNIT 2 TYGERVALLEY OFFICE PRK,,WILLIE V SCHOOR DR/OLD OAK RD,BELLVILLE,TARRYN BOOYSEN,JOYW,REFER MANUAL 30222 - DELIVERED,BY NASHUA EASTERN CAPE,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,311,MONICA SNYDERS,300,CONSUMABLES,JILLIAN,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,0.0,,0,,Consumables,Paper,ZPNC,CONS PAPER NASHUA CUT PAPER,NBA4S80GSM,SAPPI/NASHUA BOND 80GSM A4,Non,None,,PAP,,Y,Sold,Blank,,0.0,CONS,Consumables,Invoice Only,0,50,50,0,54.0,0.0,0.0,0,0,0.0,15,0.0,2700.0,2700.0,405.0,3105.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,"Other (Staples, Labels, etc.)",Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Paper                         ,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-25 00:00:00.000,384389,212458,1,1,,11939,11939,THE CHRISTIAN FELLOWSHIP,T/A BETTAWAY COMMUNITY,THE CHRISTIAN FELLOWSHIP,116 RVICES STR,,GOODWOOD,7459,Cash,125696,Truck,2019-06-25 00:00:00.000,11939,BETTAWAY COMMUNITY SERVICES,T/A BETTAWAY COMMUNITY,CLIVE 021-592 5205,116,NELSON STR,GOODWOOD,CLIVE,MONICA,RICHARD WILL DELIVER,PLEASE DELIVER TO TYGERBERG,OFFICE,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,311,MONICA SNYDERS,300,CONSUMABLES,JILLIAN,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,,,0,,Consumables,Paper,ZPNC,CONS PAPER NASHUA CUT PAPER,NBA4S80GSM,SAPPI/NASHUA BOND 80GSM A4,Non,None,,PAP,,Y,Sold,Blank,,0.0,CONS,Consumables,Ship & Invoice,10,10,10,0,51.6,42.85,10.0,0,0,0.0,15,428.5,516.0,87.5,77.4,593.4,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure       ,Annuity                       ,Consumable                    ,HP                            ,Toner                         ,Design Jet                    ,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-25 00:00:00.000,384432,212294,1,2,,501809,501809,STAC MECHANICAL (PTY) LTD,,STAC MECHANICAL (PTY) LTD,UNIT 15 WELLINGTON PRK,WELLINGTON RD,DURBANVILLE,7551,Cash,125713,Truck,2019-06-25 00:00:00.000,501809,STAC MECHANICAL (PTY) LTD,ANESCA 021-913 0616,UNIT 15 WELLINGTON PRK,,WELLINGTON RD,DURBANVILLE,ANESCA,MONICA,,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,5,CONSUMABLES,005_CONSUMABLES,311,MONICA SNYDERS,300,CONSUMABLES,JILLIAN,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,,,0,,Consumables,Toner,ZTHD,CONSUMABLES HP DESIGN JET,CZ129A,HP 711 38ML BLACK INK,Non,None,,DMK,,Y,Sold,Blank,,0.0,CONS,Consumables,Ship & Invoice,1,1,1,0,672.95,443.51,1.0,0,0,0.0,15,443.51,672.95,229.44,100.94,773.89,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,387055,212836,1,2,,500286,500286,VIAMED INVESTMENT HOLDINGS,(PTY) LTD,VIAMED INVESTMENT HOLDINGS,P O BOX 15933,,PANORAMA - PAROW,7506,Cash,0,,1900-01-01 00:00:00.000,500286,VETSMART & VET+PET FOODMARKETS,(PTY) LTD,,2,SEDER AVE,PANORAMA - PAROW,AUTO BILLING,MTRBILL,FOR GROUP: VIA,VIAMED INVESTM HOLDINGS,AUTO BILLING,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,999,None,999,None,MTRBILL,0,0,0,,3,JILLIAN @ 021-9378118,1,EA,,N,0.0,,0,,Non-Stock Charges,MTRRENT,*,CHARGES - INVOICE ONLY,MTRRENT,Monthly Rental,Non,None,,,,Y,Blank,Blank,,0.0,CHRG,Chargables,Meter Invoice,0,1,1,0,3940.0,0.0,,0,0,0.0,15,0.0,3940.0,3940.0,591.0,4531.0,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-13 00:00:00.000,383764,211787,1,2,,501534,501534,CHRISTIAN MEDIA PUBLISHING,(PTY) LTD,CHRISTIAN MEDIA PUBLISHING,57 KOMMANDEUR STR,,WELGEMOED,7538,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,501534,CHRISTIAN MEDIA PUPLISHING,(PTY) LTD,,57,KOMMANDEUR STR,WELGEMOED,VOICE CONTRACT,TYGPROCESS,Contract# CBC0004442,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-9378125,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,Voice Calls,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,527.89,0.0,,0,0,0.0,15,0.0,527.89,527.89,79.18,607.07,2019-07-09 05:56:07.560
